industry_id,industry_descr,term,estimate,std.error,conf.low,conf.high,p.value
1,Wheat,eccas_to_af,-0.42432228501352187,0.05364372800076868,-0.5294620598914913,-0.31918251013555243,2.5737361239264307e-15
1,Wheat,af_to_eccas,-0.18272184053789586,0.03602500771599206,-0.2533295582040178,-0.11211412287177389,3.9348403708126236e-7
2,Rice (raw),eccas_to_af,-0.27509435406769345,0.04024118085358419,-0.3539656192360812,-0.19622308889930568,8.135532900674988e-12
2,Rice (raw),af_to_eccas,-0.2613920787262381,0.034859218082739396,-0.3297148906976347,-0.19306926675484148,6.454897683481358e-14
3,Corn,eccas_to_af,-0.4958139305708142,0.04728997606617335,-0.5885005804902751,-0.4031272806513533,1.0173305060418328e-25
3,Corn,af_to_eccas,-0.2049879667647289,0.026464149239527435,-0.25685674615569576,-0.1531191873737621,9.492657256914089e-15
4,Other cereals,eccas_to_af,-0.46008141473379044,0.0536994397232237,-0.5653303825812884,-0.3548324468862925,1.0556002689949159e-17
4,Other cereals,af_to_eccas,-0.30168036001117626,0.04024532440391997,-0.3805597463889903,-0.2228009736333622,6.577723781489676e-14
5,Cereal products,eccas_to_af,-0.5728693576529622,1.9528448392390316,-4.4003749099563745,3.2546361946504505,0.7692537297044733
5,Cereal products,af_to_eccas,-0.7306445082649589,1.9172589911622957,-4.488403079978655,3.0271140634487375,0.7031379073422279
6,Soybeans,eccas_to_af,-0.42628908014589645,0.06780949834134323,-0.5591932547046576,-0.29338490558713526,3.245591086263753e-10
6,Soybeans,af_to_eccas,-0.25356304902839677,0.047994027845160554,-0.34762961507792395,-0.1594964829788696,1.269322109857257e-7
7,Other oilseeds (excluding peanuts),eccas_to_af,-0.8266734239249154,0.07837530203155943,-0.9802861931842207,-0.67306065466561,5.209642723999883e-26
7,Other oilseeds (excluding peanuts),af_to_eccas,-0.2533176571799275,0.03408113494026731,-0.320115454215101,-0.18651986014475394,1.063368209310529e-13
8,Animal feed ingredients and pet foods,eccas_to_af,-0.021688747568516964,0.07875143506646978,-0.17603872402964238,0.13266122889260845,0.7830030683611844
8,Animal feed ingredients and pet foods,af_to_eccas,-0.01813724392578158,0.02949516164307377,-0.07594669846439339,0.03967221061283024,0.5386057822415782
9,Raw and refined sugar and sugar crops,af_to_eccas,-1.0496263182382277,0.34620679781919844,-1.7281791731667966,-0.37107346330965885,0.002431082456614075
10,Other sweeteners,eccas_to_af,-0.5499508541954415,0.056661031945932416,-0.6610044361363425,-0.43889727225454056,2.8433007010625597e-22
10,Other sweeteners,af_to_eccas,-0.2637410710985642,0.042304545858836404,-0.34665645736420664,-0.18082568483292177,4.536765744264001e-10
11,"Pulses and legumes, dried, preserved",eccas_to_af,-0.48475567025507754,0.04197235983739747,-0.567019983882532,-0.4024913566276231,7.433557188798848e-31
11,"Pulses and legumes, dried, preserved",af_to_eccas,-0.2614530435061309,0.030860717265885858,-0.3219389378843406,-0.20096714912792124,2.4114488598456244e-17
12,Fresh fruit,eccas_to_af,-0.6077928019100557,0.06986370194713,-0.7447231415530713,-0.4708624622670401,3.327814138840808e-18
12,Fresh fruit,af_to_eccas,-0.30746766731402475,0.03218500845069751,-0.3705491247195091,-0.24438620990854037,1.258321585999544e-21
13,Fresh vegetables,eccas_to_af,-0.5504535498758637,0.05493248454245082,-0.6581192411603705,-0.4427878585913569,1.2381561737132425e-23
13,Fresh vegetables,af_to_eccas,-0.37292880969663267,0.03952497303184012,-0.4503963333289562,-0.29546128606430916,3.899869039309309e-21
14,Prepared fruits and fruit juices,eccas_to_af,1.0301785719530017,0.2432274693484335,0.5534614919792522,1.5068956519267511,2.2809117117627792e-5
14,Prepared fruits and fruit juices,af_to_eccas,0.6779554737549915,0.22233909836455834,0.24217884860534888,1.1137320989046342,0.0022945478128613456
15,Prepared vegetables,eccas_to_af,-2.314325302839279,14.924255356121042,-31.565328296915514,26.936677691236955,0.8767650219953668
15,Prepared vegetables,af_to_eccas,-1.2599067687988281,11390.20774558498,-22325.656864544515,22323.137051006917,0.9999117434748093
16,Nuts,eccas_to_af,-0.43210101489793074,0.04532070872972869,-0.520927971762029,-0.3432740580338325,1.5090714181068374e-21
16,Nuts,af_to_eccas,-0.3414294849972974,0.05009475470509414,-0.43961340003365035,-0.24324556996094449,9.382325710516442e-12
17,Live Cattle,eccas_to_af,0.047944991711067066,0.07295282988853356,-0.09503992744073589,0.19092991086287,0.5110488718254402
17,Live Cattle,af_to_eccas,-0.02800183462649885,0.03928368506158495,-0.10499644252721946,0.04899277327422177,0.4759628471788711
18,Live Swine,eccas_to_af,1.2650808308558332,1.0957029781020595,-0.8824575439774827,3.412619205689149,0.24826093270268462
18,Live Swine,af_to_eccas,-0.27512194694645586,1.676646448962248,-3.561288601719435,3.0110447078265232,0.8696598098183418
19,Eggs,eccas_to_af,-0.4380264906090203,0.06202607001019911,-0.5595953539315704,-0.31645762728647014,1.6415376683697546e-12
19,Eggs,af_to_eccas,-0.6284577979413024,0.054068033901481155,-0.7344291971030961,-0.5224863987795088,3.1317874480107996e-31
20,"Other meats, livestock products, and live animals",eccas_to_af,0.14215817547811765,0.0437421800322036,0.05642507800973151,0.2278912729465038,0.0011544128455038929
20,"Other meats, livestock products, and live animals",af_to_eccas,-0.22896199192929548,0.03199154055903289,-0.2916642592349523,-0.16625972462363864,8.248921529819203e-13
21,Cocoa and cocoa products,eccas_to_af,-0.4530948201204521,0.07938670506418088,-0.6086899028975501,-0.2974997373433541,1.1468833353894508e-8
21,Cocoa and cocoa products,af_to_eccas,-0.4807244643102193,0.10058726546434961,-0.6778718819237141,-0.28357704669672457,1.7601315898017203e-6
22,"Beverages, nec",eccas_to_af,-0.30607886152102903,0.05597124965637926,-0.41578049501723224,-0.19637722802482582,4.5385627982002364e-8
22,"Beverages, nec",af_to_eccas,-0.12984361953686885,0.06004582503638699,-0.2475312740301808,-0.012155965043556899,0.030586681056748596
23,Cotton,eccas_to_af,-0.022277130943641223,0.01911235083276791,-0.05973665023576043,0.015182388348477984,0.24378097380861935
23,Cotton,af_to_eccas,-0.016673684136465756,0.03488794801898269,-0.08505280574817733,0.05170543747524583,0.6327064110002089
24,Tobacco leaves and cigarettes,eccas_to_af,-0.40046056084138854,0.059527102470889014,-0.5171315377883563,-0.2837895838944208,1.727626906600361e-11
24,Tobacco leaves and cigarettes,af_to_eccas,-0.12400621221009876,0.059677201866626665,-0.2409713785668135,-0.00704104585338404,0.03771400999503826
25,Spices,eccas_to_af,-0.6252624672813318,0.03452057096293787,-0.6929215430944492,-0.5576033914682145,2.52799158168839e-73
25,Spices,af_to_eccas,-0.18887962265864128,0.03270449131376759,-0.2529792477663288,-0.12477999755095377,7.679693001720279e-9
26,"Other agricultural products, nec",eccas_to_af,-0.30139019271003553,0.030075479000446402,-0.3603370483687012,-0.2424433370513699,1.2309132034465786e-23
26,"Other agricultural products, nec",af_to_eccas,-0.11398066043580583,0.028170617324609428,-0.1691940558143004,-0.05876726505731127,5.20817370706123e-5
27,Forestry,eccas_to_af,-0.059070269326628136,0.03415952573700131,-0.12602170950011973,0.007881170846863461,0.08376483536196264
27,Forestry,af_to_eccas,0.021080667188829838,0.03093845394793693,-0.03955758828647758,0.08171892266413726,0.4956346847492955
28,Fishing,eccas_to_af,-0.04588164101547842,0.05221113882774143,-0.1482135927096724,0.05645031067871558,0.3795253873686162
28,Fishing,af_to_eccas,0.014259431796360522,0.02881501701875534,-0.04221696377430865,0.07073582736702969,0.620698152158224
29,Mining of hard coal,eccas_to_af,-4.2874208782334335,1.1783454677146006,-6.596935556300055,-1.977906200166812,2.7422078572138453e-4
29,Mining of hard coal,af_to_eccas,-8.297093338081303e-4,0.056698121712107995,-0.11195598588060825,0.11029656721299198,0.9883243285661647
30,Mining of lignite,eccas_to_af,1.302390304452274,5523.645598980681,-10824.844047060855,10827.44882766976,0.9998118711478113
30,Mining of lignite,af_to_eccas,-0.7162456903897692,111150.77199183454,-217852.2262035094,217850.79371212862,0.9999948585028439
31,Extraction crude petroleum and natural gas,eccas_to_af,0.06040735890780822,0.03178342769639076,-0.0018870146823505157,0.12270173249796695,0.05735534841577885
31,Extraction crude petroleum and natural gas,af_to_eccas,-0.1255026757363238,0.05476056726529264,-0.23283141534928037,-0.018173936123367207,0.021914648544358234
32,Mining of iron ores,eccas_to_af,-6.280476003885269,2.2906435976432498,-10.770054956683296,-1.7908970510872422,0.006110439573622112
32,Mining of iron ores,af_to_eccas,-0.2960561185545312,0.042481456022963444,-0.37931824237036166,-0.2127939947387007,3.1904945906650332e-12
33,Other mining and quarring,eccas_to_af,-0.36936822873502706,0.059503611170763394,-0.4859931635797985,-0.2527432938902556,5.383662748490764e-10
33,Other mining and quarring,af_to_eccas,-0.2901057871209911,0.024206507389852507,-0.33754966979660467,-0.24266190444537755,4.278027110368248e-33
34,"Electricity production, collection, and distribution",eccas_to_af,2.657061080898572,3.634794850005874,-4.467005916304608,9.781128078101752,0.4647747761298384
34,"Electricity production, collection, and distribution",af_to_eccas,-0.16899727438080786,0.08337615566622546,-0.33241153665601486,-0.005583012105600832,0.0426700097019139
35,Gas production and distribution,af_to_eccas,-0.5113104523711574,0.08369958076692663,-0.6753586161954349,-0.3472622885468798,1.0033455010298552e-9
36,Processing/preserving of meat,eccas_to_af,-0.43033250331240147,0.046410628088980756,-0.5212956628666867,-0.3393693437581162,1.822025384783722e-20
36,Processing/preserving of meat,af_to_eccas,-0.44852460525874455,0.029768338791889393,-0.5068694771704343,-0.39017973334705475,2.6627913765451838e-51
37,Processing/preserving of fish,eccas_to_af,-0.5368439274338641,0.05337058515583757,-0.6414483521731338,-0.43223950269459444,8.401797937128379e-24
37,Processing/preserving of fish,af_to_eccas,-0.1674193979775168,0.02414904991049259,-0.21475066606294246,-0.12008812989209111,4.127285174423372e-12
38,Processing/preserving of fruit & vegetables,eccas_to_af,-0.35196195397537267,0.06083906985957436,-0.4712043397530547,-0.23271956819769063,7.245609158375954e-9
